,JE6 0m DMSO R1,JE6 0m DMSO R2,JE6 0m DMSO R3,JE6 0m DMSO R4,JE6 0m DMSO R5,JE6 5m DMSO R1,JE6 5m DMSO R2,JE6 5m DMSO R3,JE6 5m DMSO R4,JE6 5m DMSO R5,JE6 0m U0126 R1,JE6 0m U0126 R2,JE6 0m U0126 R3,JE6 0m U0126 R4,JE6 0m U0126 R5,JE6 5m U0126 R1,JE6 5m U0126 R2,JE6 5m U0126 R3,JE6 5m U0126 R4,JE6 5m U0126 R5,J.TCPTP- 0m DMSO R1,J.TCPTP- 0m DMSO R2,J.TCPTP- 0m DMSO R3,J.TCPTP- 0m DMSO R4,J.TCPTP- 0m DMSO R5,J.TCPTP- 5m DMSO R1,J.TCPTP- 5m DMSO R2,J.TCPTP- 5m DMSO R3,J.TCPTP- 5m DMSO R4,J.TCPTP- 5m DMSO R5,J.TCPTP- 0m U0126 R1,J.TCPTP- 0m U0126 R2,J.TCPTP- 0m U0126 R3,J.TCPTP- 0m U0126 R4,J.TCPTP- 0m U0126 R5,J.TCPTP- 5m U0126 R1,J.TCPTP- 5m U0126 R2,J.TCPTP- 5m U0126 R3,J.TCPTP- 5m U0126 R4,J.PTPN22- 0m DMSO R1,J.PTPN22- 0m DMSO R2,J.PTPN22- 0m DMSO R3,J.PTPN22- 0m DMSO R4,J.PTPN22- 0m DMSO R5,J.PTPN22- 5m DMSO R1,J.PTPN22- 5m DMSO R2,J.PTPN22- 5m DMSO R3,J.PTPN22- 5m DMSO R4,J.PTPN22- 5m DMSO R5,J.PTPN22- 0m U0126 R1,J.PTPN22- 0m U0126 R2,J.PTPN22- 0m U0126 R3,J.PTPN22- 0m U0126 R4,J.PTPN22- 0m U0126 R5,J.PTPN22- 5m U0126 R1,J.PTPN22- 5m U0126 R2,J.PTPN22- 5m U0126 R3,J.PTPN22- 5m U0126 R4,J.PTPN22- 5m U0126 R5,J.SHP1- 0m DMSO R1,J.SHP1- 0m DMSO R2,J.SHP1- 0m DMSO R3,J.SHP1- 0m DMSO R4,J.SHP1- 0m DMSO R5,J.SHP1- 5m DMSO R1,J.SHP1- 5m DMSO R2,J.SHP1- 5m DMSO R3,J.SHP1- 5m DMSO R4,J.SHP1- 5m DMSO R5,J.SHP1- 0m U0126 R1,J.SHP1- 0m U0126 R2,J.SHP1- 0m U0126 R3,J.SHP1- 0m U0126 R4,J.SHP1- 0m U0126 R5,J.SHP1- 5m U0126 R1,J.SHP1- 5m U0126 R2,J.SHP1- 5m U0126 R3,J.SHP1- 5m U0126 R4,J.SHP1- 5m U0126 R5
439,36555446.0,15375684.0,9160369.0,17622543.0,17362528.0,39738433.0,32631405.0,34572148.0,97834164.0,80727582.0,15168340.0,14972366.0,15885199.0,14544544.0,17079556.0,34523670.0,31374000.0,32125245.0,37349169.0,43233948.0,22668069.0,33211654.0,28480109.0,28318259.0,29502874.0,41912628.0,32030231.0,34521719.0,45617637.0,49410673.0,32014893.0,18126671.0,15789527.0,17686219.0,17724472.0,47703153.0,56252351.0,56169406.0,26839474.0,66509537.0,50029335.0,98437390.0,101759021.0,80304797.0,66335089.0,80991313.0,52528772.0,76154967.0,61002168.0,39684886.0,47078712.0,50740071.0,43500272.0,59995894.0,99362187.0,63015016.0,67162793.0,103259096.0,94532453.0,2918186.0,1399877.0,2512208.0,1243574.0,781528.0,2749602.0,2722780.0,2435719.0,2361240.0,501220.0,103094.0,520368.0,106606.0,878075.0,806166.0,405099.0,104328.0,466252.0,368450.0,109162.0
440,3867075.0,3148656.0,2414352.0,1052400.0,714824.0,6432058.0,2774628.0,3194697.0,4972001.0,4110626.0,401870.0,266454.0,528947.0,236051.0,163564.0,1615120.0,1775519.0,844631.0,1399315.0,1291809.0,1402987.0,1199861.0,1312479.0,1907238.0,1019039.0,2176191.0,1965466.0,2189000.0,1430567.0,2641526.0,1269119.0,548774.0,884979.0,820377.0,1159306.0,3529395.0,2656995.0,3580735.0,1185888.0,3902184.0,3375959.0,2892639.0,2959807.0,3392107.0,4049045.0,3170889.0,3788877.0,3501279.0,4179244.0,1508775.0,3433882.0,4265300.0,2167422.0,2739326.0,4435484.0,4849509.0,3759928.0,5578829.0,5147438.0,3605688.0,2000170.0,1630892.0,1136866.0,1499927.0,2982107.0,2244870.0,1765670.0,2863404.0,2067644.0,550418.0,102058.0,349829.0,422406.0,968087.0,928856.0,642078.0,804901.0,236675.0,717600.0
441,1184413.0,591267.0,361194.0,433897.0,497872.0,665463.0,309832.0,971063.0,453960.0,691410.0,554470.0,696460.0,533344.0,736180.0,808728.0,528608.0,369719.0,391183.0,664052.0,547967.0,2545460.0,2771809.0,2134440.0,2617530.0,3905407.0,1925353.0,2237370.0,2961390.0,1404966.0,1887365.0,2288811.0,1609378.0,1783258.0,1376038.0,2173431.0,2806322.0,2221737.0,2305266.0,920781.0,1317889.0,807938.0,892123.0,934500.0,1270575.0,237587.0,510403.0,760334.0,831438.0,908588.0,732021.0,443379.0,834808.0,743021.0,1566280.0,570883.0,724685.0,572765.0,1025535.0,887616.0,1318842.0,632730.0,1313284.0,608354.0,699705.0,878023.0,458805.0,545315.0,542056.0,382485.0,219930.0,390383.0,794648.0,966586.0,390289.0,701558.0,384945.0,395108.0,453531.0,642618.0
442,2474138.0,631853.0,285592.0,1129922.0,475533.0,2637630.0,1354036.0,371237.0,902131.0,797513.0,1047786.0,1139823.0,1959125.0,457267.0,1074097.0,904446.0,618118.0,949308.0,472833.0,389655.0,2092639.0,1523276.0,1250065.0,2691780.0,1751554.0,916321.0,556782.0,710088.0,794029.0,670420.0,486898.0,1509210.0,225720.0,343183.0,2070811.0,1107702.0,677040.0,932178.0,363727.0,2781077.0,2495633.0,2128863.0,1901343.0,1754061.0,1721002.0,1509363.0,1539001.0,1183435.0,1433940.0,1714418.0,1601096.0,1777579.0,1696897.0,1765871.0,1017146.0,1885927.0,1175032.0,2827678.0,2104603.0,1906808.0,307810.0,2666717.0,306540.0,82302.0,110305.0,1704969.0,769121.0,39347.0,875409.0,89401.0,288832.0,78529.0,1507622.0,1088616.0,1639126.0,28545.0,2680906.0,596583.0,2115417.0
443,330786759.0,5830479.0,3945952.0,103416209.0,124991702.0,168379241.0,80006831.0,1171770.0,5971303.0,3714336.0,118264311.0,119918322.0,183602209.0,1020654.0,75969603.0,84278394.0,1303123.0,137913631.0,1624149.0,919908.0,141671874.0,2172161.0,1885292.0,142127065.0,4243275.0,63258929.0,1148872.0,69553043.0,44152133.0,76438029.0,3324690.0,2862132.0,3586952.0,3361137.0,2349901.0,3230427.0,3363243.0,2044436.0,1763085.0,17776459.0,3157006.0,10753536.0,16421450.0,12702894.0,86955087.0,7001586.0,8189280.0,13952327.0,146586953.0,86159271.0,197852099.0,96193583.0,2451948.0,6632375.0,3220593.0,78373412.0,44188786.0,3832339.0,5186820.0,12216291.0,56491153.0,13578690.0,10369313.0,10850113.0,2072286.0,17677372.0,1458686.0,17050857.0,5687991.0,14504406.0,16956624.0,5926271.0,37223614.77,33557612.0,14759375.0,106563.0,33590130.0,2567133.0,65146.0
444,317333.0,421033.0,402961.0,524588.0,525694.0,565631.0,392455.0,619881.0,599438.0,614339.0,600461.0,391085.0,417933.0,565905.0,383814.0,424587.0,458611.0,445957.0,471224.0,465414.0,231726.0,351776.0,352573.0,594229.0,474494.0,482671.0,365993.0,602659.0,279261.0,714930.0,456909.0,386401.0,475000.0,513664.0,757447.0,638070.0,328703.0,608817.0,268609.0,2271368.0,974649.0,954896.0,1896399.0,1303656.0,1822769.0,1539485.0,1083175.0,1788726.0,1463183.0,1390952.0,1548583.0,706145.0,1178505.0,1472730.0,979469.0,825226.0,1142487.0,1401017.0,1028221.0,565550.0,48194.0,404965.0,302439.0,195973.0,346726.0,152240.0,177008.0,128179.0,92350.0,160778.0,240264.0,76282.0,582853.0,298698.0,143639.0,44616.0,251083.0,107134.0,274365.0
445,4295448.0,3675755.0,2481757.0,2721808.0,2607420.0,1998146.0,1805014.0,1971973.0,163959.0,2684210.0,1072117.0,875106.0,677969.0,1032789.0,1457523.0,834312.0,750862.0,768584.0,1251257.0,1081976.0,3452274.0,2755435.0,2517024.0,7617918.0,5999851.0,3110083.0,3836487.0,5681254.0,2526072.0,4433860.0,1581318.0,1390949.0,1905536.0,2218459.0,3810805.0,2490694.0,997063.0,3468193.0,1555754.0,2087278.0,1098164.0,3687312.0,5233059.0,5842693.0,2062700.0,2626706.0,4119583.0,4729120.0,3409825.0,2498562.0,2831885.0,2027991.0,1762043.0,3805817.0,2721436.0,4480247.0,2564375.0,4981414.0,3577009.0,448742.0,242368.0,5389201.0,473583.0,6937422.0,795519.0,752771.0,1057016.0,1588660.0,954708.0,539300.0,180917.0,96018.0,420877.0,1284470.0,959571.0,330903.0,51658.0,126173.0,656316.0
446,279612.0,186414.0,208123.0,198941.0,153361.0,224294.0,84094.0,668805.0,515830.0,478270.81,65426.0,67208.0,196796.0,190857.0,654893.0,247807.0,357232.0,504959.0,482852.0,399879.0,107757.0,183666.3,43409.0,89686.0,71898.0,74323.0,361773.1,49403.0,33091.0,126000.0,56242.0,18907256.0,138967.0,40576.0,91132.0,390734.0,43526.0,93745.0,123671.0,446067.0,242412.0,630384.0,602110.0,289078.0,134061.0,440536.0,252433.0,685883.0,402112.0,196970.0,402399.0,322467.0,423298.0,589174.0,170963.0,2474358.0,86980.0,512094.0,644193.0,892966.0,1093559.0,2004397.0,1192419.0,846979.0,1343533.0,1656126.0,796589.0,942333.0,577689.0,646825.0,1271563.0,458446.0,1415174.0,627064.0,1645729.0,416850.0,770151.0,475228.0,685939.0
447,883748.0,903068.0,661366.0,1433269.0,1137473.0,576950.0,804255.0,717995.0,1606345.0,1760551.0,342202.0,298852.0,372038.0,522023.0,695622.0,111216.0,270721.0,159387.0,519937.0,507914.0,137438.0,504400.81,583596.0,382409.0,248578.0,393275.0,560972.0,341331.0,474397.0,956209.0,1273074.0,1136502.0,1119398.0,1022367.0,726264.0,2041380.0,1626061.0,1312167.0,681420.0,2416231.0,2149375.0,3407278.0,5527760.0,4632974.0,3103810.0,2367447.0,2400693.0,2883579.0,2860725.0,107519.0,874550.0,963090.0,571286.0,1572930.0,1151796.0,638610.0,410895.0,1096876.0,1160491.0,823321.08,200784.0,1138499.71,721334.32,743760.99,181231.0,208888.0,939690.68,1420354.91,1095176.22,4017678.0,238302.0,1577347.39,1611033.67,4858557.0,461981.0,942105.69,1759754.74,1716194.0,165337.0
448,255397.0,480636.0,337904.0,518188.0,356460.0,487478.0,607171.0,331403.0,632914.0,620384.0,350908.0,156608.0,245566.18,152163.0,598727.41,259406.0,203868.0,280052.0,239006.0,194525.0,463708.0,734087.0,490862.0,392149.0,877061.0,426898.0,695386.0,765613.0,403651.0,778292.0,913241.0,529031.0,937046.0,603753.0,758483.0,1182282.0,1241380.0,1375020.0,563642.0,3052299.0,1074980.0,1183698.0,1644510.0,1871580.0,1853839.0,1480712.0,1353154.0,2491604.0,2364994.0,747873.0,591745.0,494219.0,661800.0,742064.0,796522.0,616295.0,709446.0,921637.0,859455.0,152097.0,1031459.54,849910.76,860363.22,1456606.6,730361.0,682609.0,500371.0,293880.0,9633504.0,2142064.99,162783.0,2733132.69,687231.98,1189152.3,1576011.82,2525826.13,90119.0,2108990.34,2025875.12
