,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.TCPTP- R5,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R4,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
113,34451000.0,42703000.0,46630000.0,36363000.0,46551000.0,24388000.0,33783000.0,37377000.0,29006000.0,17370000.0,40673000.0,34368000.0,37247000.0,11918000.0,47528000.0,36330000.0,42548000.0,40529000.0,44268000.0,46519000.0
114,6914900.0,8385900.0,10040000.0,8165800.0,8990500.0,7251400.0,7605200.0,9863200.0,8554500.0,3192100.0,8290415.0,6624300.0,6976372.0,4966066.0,5878200.0,9225300.0,9848400.0,8801500.0,10378000.0,8797800.0
115,21177000.0,24725000.0,33692000.0,31476000.0,25363000.0,29529000.0,27996000.0,34986000.0,31271000.0,14955000.0,39813000.0,36656000.0,29664000.0,7658800.0,29284000.0,21154000.0,26049000.0,23519000.0,25898000.0,27633000.0
116,8641900.0,10179982.0,10839160.0,10143361.0,10582813.0,9996877.0,10216603.0,10839160.0,10216603.0,9850393.0,10765918.0,10985644.0,10363087.0,9740530.0,12304000.0,10363087.0,10472950.0,10619434.0,10326466.0,10472950.0
117,10374000.0,12035000.0,12994000.0,11133000.0,14174000.0,7594700.0,9460200.0,19438000.0,8829900.0,7018600.0,11656000.0,25785000.0,12310000.0,5015300.0,16310000.0,7885600.0,8582400.0,11706000.0,9196400.0,13282000.0
118,22328000.0,23422000.0,26786000.0,21869000.0,23897000.0,14092000.0,15187000.0,18682000.0,17674000.0,9022800.0,23326000.0,16137000.0,16014000.0,8498600.0,20215000.0,21425000.0,27239000.0,19433000.0,24484000.0,25413000.0
119,12047000.0,11565000.0,10656000.0,9735200.0,11466000.0,11447000.0,11401870.0,12170000.0,11731000.0,9444182.0,11028000.0,10146000.0,9835200.0,5017200.0,10788000.0,10907000.0,10598000.0,10094000.0,10153000.0,11297000.0
120,19171000.0,23803000.0,16358000.0,22443000.0,17200000.0,25732000.0,35173000.0,44430000.0,35259000.0,22125000.0,40552000.0,28011000.0,28246000.0,11104000.0,35414000.0,36404000.0,21770000.0,24370000.0,31523000.0,28995000.0
121,64683000.0,69056000.0,86866000.0,72617630.0,79323000.0,66601000.0,69715000.0,80115010.0,71431000.0,57865000.0,78506750.0,81507000.0,73072000.0,45126000.0,76394000.0,74222740.0,79893500.0,81201000.0,77145250.0,83751000.0
122,9726900.0,8859598.0,9056230.0,7223500.0,8950870.0,10752000.0,9433113.0,9353352.0,11550000.0,8743391.0,8160000.0,8962490.0,8953991.0,7395400.0,9110114.0,8557000.0,8954248.0,8842156.0,9484800.0,8853451.0
123,2705900.0,2821700.0,3568000.0,3337300.0,2544600.0,2993600.0,2429200.0,3086200.0,3406300.0,2535204.0,3928200.0,3512000.0,2169800.0,2575193.0,3310400.0,2523800.0,2589000.0,2231900.0,3217500.0,1990000.0
124,19737000.0,20637000.0,38189000.0,19475000.0,23375000.0,18875000.0,20315000.0,23977000.0,19115000.0,11893000.0,21538000.0,23170000.0,17494000.0,14994000.0,24205000.0,15944000.0,20069000.0,18926000.0,25929000.0,24755000.0
125,22499000.0,33695000.0,40403000.0,30538000.0,35403000.0,24991000.0,25061000.0,38071000.0,35250000.0,14538000.0,36071000.0,41535000.0,28658000.0,10134000.0,40785000.0,28197000.0,34873000.0,36788000.0,34373000.0,35253000.0
126,174700000.0,199580000.0,247480000.0,200090000.0,214570000.0,167560000.0,199390000.0,234060000.0,190130000.0,110380000.0,153790000.0,146670000.0,137280000.0,42982000.0,162060000.0,197370000.0,236730000.0,213840000.0,212350000.0,228950000.0
127,12265729.0,12400583.0,12321399.0,12756439.0,12311001.0,16162000.0,13420000.0,12451526.0,13340279.0,7416100.0,12112692.0,8940900.0,11652478.0,9832814.0,11945700.0,12851220.0,11889907.0,12106540.0,12802183.0,11864610.0
128,19419000.0,20012000.0,22076000.0,20992000.0,16617000.0,17055000.0,15646000.0,21287000.0,18526000.0,9827600.0,21552000.0,19050000.0,13995000.0,6973400.0,17671000.0,18984000.0,19609000.0,19969000.0,23242000.0,16656000.0
129,12968000.0,11920000.0,8509100.0,10970944.0,10014000.0,10264000.0,10365000.0,12710000.0,9548200.0,6254300.0,12236000.0,11930077.0,19472000.0,5512300.0,5382200.0,10532000.0,6576800.0,6548900.0,10747000.0,8142600.0
130,38651000.0,38245000.0,40112000.0,37762000.0,40426000.0,37450000.0,48753000.0,56166000.0,49199000.0,26043000.0,50349000.0,48561000.0,46892000.0,13151000.0,55544000.0,40868000.0,49615000.0,51395000.0,42147000.0,46506000.0
131,77107000.0,91158000.0,100930000.0,85442000.0,88604000.0,85404000.0,103550000.0,118690000.0,93738000.0,59753000.0,106850000.0,91776000.0,84715000.0,28193000.0,101350000.0,72751000.0,72469000.0,69134000.0,75505000.0,75193000.0
132,18550000.0,21978000.0,23642000.0,19542000.0,21738000.0,22202000.0,27296000.0,34997000.0,27395000.0,18649000.0,29728000.0,36558000.0,25976000.0,9769300.0,30131000.0,20509000.0,22852000.0,20951000.0,22009000.0,25037000.0
133,17379000.0,16377000.0,20795000.0,16842000.0,19084000.0,18196000.0,18582000.0,22469000.0,19501000.0,12809000.0,21855000.0,21179000.0,19502000.0,5720000.0,23526000.0,22507000.0,25552000.0,25054000.0,24166000.0,23368000.0
134,5324000.0,8250700.0,9178900.0,7878400.0,9107200.0,7877600.0,7669700.0,8731000.0,6322600.0,4869600.0,7628800.0,8702800.0,6701000.0,3301400.0,8580500.0,7239800.0,10361000.0,8906700.0,9332700.0,9669600.0
135,25969000.0,26539000.0,34189000.0,25064000.0,31751000.0,23190000.0,32573000.0,31104000.0,29355000.0,20096000.0,29458000.0,26388000.0,26059000.0,6469900.0,31000000.0,26349000.0,31539000.0,25005000.0,31514000.0,29791000.0
136,12294000.0,12934000.0,15229000.0,12759000.0,18640000.0,13198000.0,12531000.0,19508000.0,15918000.0,11185000.0,14644000.0,11419000.0,11260000.0,5078100.0,14205000.0,15538000.0,21942000.0,14945000.0,20391000.0,20458000.0
137,20781000.0,26054000.0,31659000.0,25963000.0,28854000.0,22972000.0,25764000.0,35256000.0,26523000.0,18710000.0,25735000.0,28816000.0,24902000.0,10799000.0,27116000.0,30554000.0,50085000.0,34036000.0,50993000.0,56862000.0
138,12331000.0,3056400.0,1994200.0,14294000.0,2230200.0,12917000.0,2599700.0,2899300.0,7819400.0,2308100.0,10376000.0,2329500.0,2364300.0,2852300.0,2139200.0,12256000.0,2191200.0,2994300.0,17549000.0,2658000.0
139,54432000.0,53079000.0,60012000.0,58785000.0,59352000.0,46244000.0,53204000.0,67678000.0,56525000.0,32299000.0,63027000.0,67211000.0,57035000.0,39788160.0,75062000.0,57865000.0,63091000.0,55921000.0,59622000.0,54007000.0
140,26449600.0,26983000.0,25292000.0,37051000.0,19759000.0,21157000.0,23924000.0,38215000.0,25055000.0,15347000.0,51992000.0,52522000.0,27084000.0,23562000.0,27051000.0,22455000.0,25875050.0,19344000.0,26809000.0,19936000.0
141,31888000.0,24942000.0,28997000.0,31395000.0,18340000.0,21149000.0,26115000.0,26731000.0,25864000.0,18205000.0,28277000.0,30576000.0,27027000.0,11007000.0,34761000.0,27946000.0,35975000.0,35340000.0,27322000.0,34666000.0
142,14634000.0,15067000.0,20336000.0,16645000.0,19826000.0,13225000.0,14358000.0,19116000.0,13816000.0,8804400.0,16982000.0,20960000.0,15593000.0,4478300.0,18292000.0,12902000.0,16142000.0,14906000.0,14716000.0,13797000.0
143,7250851.0,7623200.0,8006900.0,6987300.0,7367590.0,6030400.0,7010900.0,7368700.0,7147500.0,8901200.0,7101600.0,5987300.0,6970200.0,4252900.0,7518900.0,7170200.0,5622600.0,6827600.0,7742600.0,7050000.0
144,61837000.0,70614000.0,81684000.0,62699000.0,70392000.0,66090000.0,75230000.0,92877000.0,74328000.0,43033000.0,89496000.0,80164000.0,70850000.0,20537000.0,92970000.0,33673000.0,40892000.0,38403000.0,34869000.0,40293000.0
145,251230000.0,320920000.0,381720000.0,292700000.0,304160000.0,215400000.0,277130000.0,324410000.0,252410000.0,146110000.0,266610000.0,447330000.0,293190000.0,87315000.0,364720000.0,226580000.0,270350000.0,299620000.0,186610000.0,281410000.0
146,20012000.0,25818000.0,28496000.0,19467000.0,29191000.0,30698000.0,36117000.0,40114000.0,37752000.0,22840000.0,31784000.0,27682000.0,22645000.0,10763000.0,36622000.0,25632000.0,27725000.0,27682000.0,32525000.0,25742000.0
147,227730000.0,284500000.0,355330000.0,306480000.0,365750000.0,221350000.0,264980000.0,282780000.0,277020000.0,176350000.0,322680000.0,359890000.0,269700000.0,84034000.0,356860000.0,287020000.0,276870000.0,340110000.0,228180000.0,318970000.0
148,60647000.0,59611000.0,65717000.0,68447000.0,86825000.0,61848000.0,57874000.0,72668000.0,52667000.0,44314000.0,77317000.0,67791000.0,62071000.0,22275000.0,87613000.0,75118000.0,49160000.0,61508000.0,74006000.0,59922000.0
149,25945000.0,30590000.0,33442000.0,29532000.0,33033000.0,33925000.0,36092000.0,38436000.0,37225000.0,23884000.0,39581000.0,34204000.0,31724000.0,10387000.0,37147000.0,34172000.0,34209000.0,30950000.0,39059000.0,37061000.0
150,11869704.0,12274638.0,12679572.0,12004682.0,16189000.0,10924858.0,11329792.0,12679572.0,11599748.0,7280452.0,12409616.0,12139660.0,12004682.0,2691200.0,12679572.0,12544594.0,12409616.0,12274638.0,12409616.0,12409616.0
151,12428000.0,12950000.0,17420000.0,13956000.0,11643000.0,14345000.0,12367000.0,18401000.0,16788000.0,11876000.0,15418000.0,14194280.0,11030000.0,14873220.0,13618000.0,28005000.0,18865000.0,13927000.0,19736000.0,17539000.0
152,9072224.0,9841204.0,13966000.0,8881628.0,10047384.0,9041056.0,9563700.0,10015020.0,9301780.0,8890616.0,9641620.0,9880164.0,9373104.0,8834876.0,9880164.0,6833600.0,9063236.0,8723396.0,7612800.0,9142352.0
153,30809000.0,25165000.0,22829000.0,26230000.0,37574000.0,15434000.0,27384000.0,47653000.0,31711000.0,19699000.0,27420000.0,27246000.0,20763000.0,12478000.0,33154000.0,45313000.0,39661000.0,45375000.0,66718000.0,51164000.0
154,13655000.0,13714000.0,14313530.0,12981000.0,13950250.0,12831090.0,11974000.0,13914820.0,11687000.0,13105590.0,14507240.0,14461490.0,13995000.0,13090800.0,16593000.0,13661460.0,14135000.0,13992680.0,13714360.0,14208480.0
155,6059600.0,6707146.0,6962718.0,7436800.0,6866791.0,6042900.0,6576884.0,7037027.0,6682300.0,5475933.0,6590400.0,6710487.0,6344835.0,4082100.0,6787309.0,6202300.0,6985014.0,6834750.0,7656800.0,6972741.0
156,23227000.0,29444650.0,30067000.0,28686000.0,26521000.0,25101000.0,28792000.0,26738000.0,28417000.0,20443000.0,35145000.0,36459270.0,56737000.0,32764140.0,34939430.0,22698000.0,25810000.0,26735250.0,23991000.0,25340000.0
157,6400800.0,5011600.0,7940043.0,7934300.0,5658800.0,6758800.0,6543085.0,6833200.0,6621100.0,3810900.0,10221000.0,11138000.0,7064831.0,3123700.0,10671000.0,6224200.0,5847500.0,5083700.0,7710200.0,6065500.0
158,654470000.0,746510000.0,865990000.0,765430000.0,869960000.0,648550000.0,698090000.0,831120000.0,735020000.0,435090000.0,895360000.0,651320000.0,651700000.0,210360000.0,791180000.0,654230000.0,796830000.0,788720000.0,591110000.0,754340000.0
159,75193550.0,75906780.0,77238600.0,75838690.0,76394970.0,74847320.0,75214320.0,77075870.0,75255860.0,74785010.0,76865820.0,76199910.0,75010050.0,74554190.0,76504600.0,70029000.0,76960460.0,76347650.0,76838000.0,81570000.0
160,29211000.0,24848000.0,40206000.0,27413000.0,27924000.0,19339000.0,23644000.0,24142000.0,21779000.0,16578000.0,24473000.0,18380000.0,26214000.0,11169000.0,29649000.0,22110000.0,22601000.0,27030000.0,23422000.0,24224000.0
161,18031030.0,18210000.0,16368000.0,18875950.0,19892320.0,18549800.0,22072000.0,41220000.0,21088870.0,15495000.0,19213000.0,21102440.0,15994000.0,10157000.0,22141870.0,19994850.0,23520570.0,21137900.0,22852410.0,23403080.0
162,12570000.0,14230000.0,23980000.0,13215000.0,19097000.0,13159970.0,13417000.0,13276000.0,12940000.0,9107700.0,14974000.0,15170647.0,14231000.0,7434300.0,14368000.0,14712000.0,15408000.0,14730000.0,15926000.0,15107974.0
163,66569000.0,76075000.0,87444000.0,72388000.0,81633000.0,66663000.0,79828000.0,95261000.0,76140000.0,43451000.0,72866000.0,68980000.0,59944000.0,21269000.0,73618000.0,68265000.0,75521000.0,72998000.0,78027000.0,73824000.0
164,35572000.0,48598000.0,52350000.0,43151000.0,45029000.0,31688000.0,45082000.0,49987000.0,43923000.0,20064000.0,50828000.0,51895000.0,41721000.0,11776000.0,53982000.0,38690000.0,45059000.0,42609000.0,46528000.0,48809000.0
165,12702000.0,17077000.0,18436000.0,13904000.0,15322000.0,14014000.0,17786000.0,15187000.0,15142000.0,7705900.0,13866000.0,22375000.0,19607000.0,4634600.0,13590000.0,19119000.0,13584000.0,10976000.0,16589000.0,16569000.0
166,75151000.0,46390080.0,48764550.0,46146380.0,46033740.0,29369000.0,38287450.0,46376700.0,36444000.0,38049920.0,48769000.0,46000190.0,40936380.0,23695000.0,45350140.0,27670000.0,40147040.0,38819370.0,29444000.0,40089340.0
167,127730000.0,153800000.0,189950000.0,153880000.0,162030000.0,124990000.0,149240000.0,184720000.0,153490000.0,93925000.0,180070000.0,173070000.0,141780000.0,50643000.0,171250000.0,148560000.0,159830000.0,151790000.0,161290000.0,165190000.0
168,13201289.1,8265172.2,15640.0,17866000.0,12516.0,12403000.0,11936674.98,7152846.8,15971000.0,10687056.0,20524000.0,12842.0,9290003.98,11312015.24,4255555.0,14989000.0,10502325.34,9418415.54,17224000.0,9253569.8
169,12988000.0,15031000.0,19364000.0,13332000.0,18186000.0,10990000.0,13519000.0,15035000.0,16386000.0,8315200.0,17411000.0,17236000.0,14739000.0,7702600.0,16701000.0,20997000.0,20346000.0,17207000.0,21859000.0,22416000.0
170,99061000.0,109100000.0,116840000.0,112170000.0,106970000.0,88745000.0,97304000.0,111200000.0,102920000.0,50427000.0,119470000.0,103990000.0,93305000.0,33352000.0,107490000.0,96102000.0,110050000.0,122380000.0,124020000.0,114040000.0
171,16402000.0,12538000.0,11531000.0,11837000.0,12958000.0,15674000.0,17029000.0,19076000.0,14306000.0,10937000.0,15898000.0,9825000.0,13812000.0,5179500.0,12421000.0,12081000.0,10287000.0,10880000.0,11605000.0,9636000.0
172,17458000.0,20928000.0,20378000.0,14415000.0,19073000.0,25348000.0,26732000.0,28622000.0,22946000.0,17833000.0,20359000.0,18701000.0,19765000.0,3366400.0,21638000.0,20906000.0,19869000.0,19227000.0,17101000.0,21027000.0
173,102320000.0,97407000.0,116300000.0,98633000.0,107570000.0,112270000.0,118770000.0,135910000.0,114330000.0,72596000.0,110370000.0,95345000.0,95533000.0,33649000.0,109040000.0,135660000.0,155430000.0,137650000.0,128000000.0,145200000.0
174,35764000.0,29631000.0,43436000.0,38109000.0,35940000.0,28919000.0,34656000.0,36730000.0,36716000.0,18077000.0,37684000.0,35355000.0,34077000.0,12861000.0,44959000.0,32056000.0,35600000.0,33285000.0,39310000.0,30187000.0
175,24502000.0,24495000.0,34886000.0,30757000.0,30730000.0,22966000.0,26081000.0,34302000.0,32305000.0,16169000.0,42846000.0,30367000.0,28322000.0,10176000.0,40825000.0,26523000.0,29074000.0,29178000.0,33217000.0,32507000.0
176,2668500.0,3272000.0,3406400.0,3315100.0,2634300.0,2485078.0,2362000.0,2675100.0,2635555.0,1654600.0,3142778.0,2875100.0,2499000.0,2024104.0,3580500.0,2574131.0,2804100.0,2388200.0,2798002.0,2387300.0
177,23417000.0,26360000.0,55588000.0,32819000.0,46320000.0,28003000.0,28930000.0,49124000.0,29091000.0,15960000.0,24599000.0,29810000.0,18537000.0,8645900.0,25484000.0,28716000.0,37949000.0,29621000.0,54044000.0,52331000.0
178,27164000.0,32281000.0,32849000.0,26338000.0,31821000.0,23078000.0,27358000.0,30869000.0,26394000.0,13839000.0,35418000.0,33378000.0,29184000.0,7878900.0,34353000.0,28581000.0,32509000.0,30461000.0,28691000.0,32251000.0
179,24367990.0,30439000.0,16750000.0,23008630.0,20827930.0,23699440.0,22617040.0,20808850.0,22324180.0,24517600.0,20283550.0,21095350.0,23823610.0,24380710.0,20808850.0,21805240.0,19519450.0,17068000.0,20719660.0,19770970.0
180,40465000.0,49062000.0,57726000.0,46336000.0,53309000.0,26796000.0,30423000.0,30636000.0,31005000.0,17600000.0,44259000.0,62534000.0,53830000.0,18419000.0,65506000.0,31944000.0,32266000.0,34913000.0,26157000.0,32015000.0
181,33116000.0,36794000.0,41017000.0,37631000.0,38333000.0,21117000.0,25553000.0,31171000.0,26130000.0,16867000.0,37866000.0,38893000.0,31528000.0,10215000.0,35424000.0,20362000.0,21363000.0,22367000.0,21864000.0,24399000.0
182,109930000.0,141710000.0,112860000.0,120870000.0,131190000.0,140750000.0,161390000.0,214920000.0,163980000.0,113600000.0,137500000.0,149790000.0,120000000.0,46186000.0,136420000.0,180860000.0,175320000.0,177110000.0,191980000.0,194800000.0
183,44472000.0,58408000.0,61549000.0,40120000.0,64335000.0,46823000.0,40701000.0,71031000.0,38012000.0,35642000.0,49997000.0,55934000.0,31311000.0,12963000.0,52628000.0,41026000.0,39853000.0,51856000.0,32841000.0,50628000.0
184,14416000.0,19285000.0,19341000.0,19837000.0,19283000.0,7090500.0,8491100.0,8742300.0,9846400.0,5460000.0,17524000.0,11267000.0,12115000.0,4291300.0,17204000.0,17117000.0,13298000.0,14325000.0,25745000.0,13755000.0
185,3556180.0,3687215.0,3685808.0,3570619.0,3686000.0,3009600.0,3378700.0,3642514.0,3540593.0,3580121.0,3478700.0,3783000.0,4223900.0,3543058.0,3980600.0,3536077.0,3593800.0,3650300.0,3571973.0,3448400.0
186,65079000.0,77777000.0,100950000.0,74655000.0,73562000.0,64037000.0,59139000.0,70762000.0,92643000.0,40155000.0,107570000.0,84139000.0,73867000.0,27572000.0,96676000.0,73334000.0,68905000.0,35953000.0,83393000.0,53526000.0
187,26690000.0,25621000.0,34072000.0,31429000.0,32584000.0,28559000.0,31146000.0,38940000.0,33107000.0,19739000.0,31500000.0,28256000.0,21689000.0,8459600.0,31892000.0,55025000.0,53037000.0,46785000.0,54117000.0,49851000.0
188,209620000.0,243810000.0,287390000.0,239980000.0,252440000.0,118410000.0,135450000.0,173350000.0,136500000.0,85738000.0,160780000.0,162790000.0,136970000.0,53254000.0,166220000.0,201160000.0,233440000.0,214710000.0,223920000.0,214880000.0
189,10625000.0,13221000.0,15075000.0,12039000.0,12321000.0,9486700.0,9551800.0,10933000.0,10424000.0,6414500.0,11452000.0,10112000.0,7809900.0,5049400.0,9372100.0,15224000.0,15344000.0,14714000.0,14311000.0,14542000.0
190,175480000.0,208880000.0,275630000.0,191010000.0,214730000.0,24302000.0,26369000.0,32744000.0,26208000.0,15565000.0,210380000.0,198010000.0,185600000.0,51313000.0,199250000.0,39722000.0,44286000.0,41985000.0,43953000.0,41573000.0
191,22362000.0,11727000.0,11181000.0,18527000.0,4306100.0,18852000.0,9628900.0,15490000.0,11320000.0,9296500.0,24349000.0,14100000.0,9834200.0,4345400.0,4638200.0,15802000.0,13390000.0,11742000.0,24361000.0,6727200.0
192,14295000.0,12666000.0,15516000.0,19475000.0,13916000.0,9307414.0,7983700.0,7846500.0,11754000.0,6335300.0,12314683.0,6312700.0,5615100.0,3644700.0,5876800.0,17009000.0,13424000.0,12687000.0,19107000.0,17163000.0
193,44808000.0,45091000.0,54191000.0,48417000.0,49278000.0,64890000.0,46597000.0,52084000.0,44752000.0,28248000.0,63228000.0,44441000.0,47587000.0,19085000.0,62005000.0,33954000.0,41693000.0,42054000.0,34267000.0,41176000.0
194,10916000.0,13128000.0,13973950.0,14463000.0,13486840.0,13074120.0,13136560.0,14001790.0,13124700.0,10258920.0,13212000.0,12035000.0,11249000.0,5410000.0,12956980.0,18493000.0,14568960.0,14738240.0,14984670.0,14229780.0
195,32293000.0,31905000.0,34594000.0,28357000.0,31728000.0,15549000.0,20254000.0,24692000.0,19153000.0,11770000.0,25255000.0,22872000.0,19205000.0,7358000.0,19933000.0,23262000.0,25453000.0,23788000.0,26975000.0,25087000.0
196,14586000.0,16577000.0,12769000.0,13146000.0,15322000.0,19757000.0,14926000.0,15904000.0,14737000.0,17041710.0,14625910.0,15195960.0,15205000.0,17151720.0,15339880.0,13872000.0,18446000.0,13970000.0,14095000.0,17313000.0
197,76897000.0,106250000.0,118250000.0,97834000.0,107700000.0,61481000.0,71326000.0,96538000.0,70871000.0,40712000.0,67895000.0,62960000.0,57533000.0,20771000.0,72442000.0,98029000.0,116580000.0,107970000.0,111630000.0,127360000.0
198,23551160.0,11266000.0,44699000.0,25871670.0,33940000.0,22535780.0,23539600.0,28897950.0,24120470.0,22861870.0,28518750.0,26188340.0,24014540.0,23413040.0,23098000.0,25125950.0,26873000.0,26335050.0,28318740.0,28566110.0
199,223890000.0,234670000.0,294600000.0,230980000.0,255040000.0,196580000.0,223190000.0,274770000.0,231690000.0,148310000.0,256870000.0,253360000.0,226640000.0,91396000.0,258900000.0,231080000.0,251980000.0,230850000.0,235120000.0,261620000.0
200,10344000.0,11530000.0,14673000.0,13607000.0,13734000.0,10342000.0,11948000.0,12740000.0,11563000.0,6619900.0,13774000.0,11479000.0,10645000.0,5518600.0,11280000.0,15086000.0,21613000.0,17492000.0,18020000.0,17700000.0
201,19086000.0,18989000.0,23644000.0,15723000.0,20365000.0,17223000.0,15704000.0,19740000.0,21124000.0,9570000.0,20725000.0,17185000.0,15476000.0,12842670.0,19611000.0,20432000.0,19213000.0,19709000.0,20605000.0,19568000.0
