,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
2378,10593000.0,14040000.0,14436000.0,13941000.0,14992000.0,13258000.0,15525000.0,19926000.0,15002000.0,18458000.0,21506000.0,16236000.0,19220000.0,12700000.0,17317000.0,15040000.0,16859000.0,17305000.0
2379,25836000.0,31276000.0,33581000.0,34302000.0,36454000.0,24593000.0,29287000.0,34644000.0,31486000.0,36288000.0,38194000.0,27406000.0,36315000.0,26121000.0,26452000.0,26827000.0,29613000.0,28856000.0
2380,7308600.0,7070500.0,6914400.0,7469200.0,6153500.0,7875600.0,7500000.0,8585200.0,6414800.0,10352000.0,6830700.0,5244000.0,9389700.0,9148600.0,8753200.0,9975000.0,8734600.0,10376000.0
2381,28343000.0,39378000.0,37533000.0,36083000.0,34676000.0,31488000.0,39951000.0,41665000.0,31926000.0,46642000.0,38998000.0,38157000.0,42662000.0,27397000.0,32075000.0,28878000.0,29117000.0,36066000.0
2382,10248000.0,14686000.0,18593000.0,11341000.0,13719000.0,7918000.0,10262000.0,13487000.0,9128000.0,13720000.0,13151000.0,11186000.0,12792000.0,10326000.0,12212000.0,11734000.0,11453000.0,12172000.0
2383,17862000.0,19843000.0,26238000.0,22838000.0,23665000.0,19201000.0,26011000.0,29661000.0,22854000.0,25440000.0,26060000.0,21021000.0,22652000.0,17664000.0,24607000.0,20477000.0,21262000.0,20913000.0
2384,41323000.0,33518000.0,39743000.0,31497830.0,36559000.0,26583060.0,18018000.0,31560690.0,28380490.0,32023490.0,30011000.0,18908000.0,32230230.0,30217330.0,31398970.0,31526420.0,31635170.0,31187190.0
2385,7443172.0,10126000.0,11762000.0,5057600.0,9728572.0,7927024.0,9550800.0,10221439.0,9112565.0,9484200.0,10405000.0,8389500.0,8884600.0,8593400.0,9968500.0,9750800.0,10214000.0,10582000.0
2386,20694000.0,20451000.0,24100000.0,23770000.0,21238000.0,15309000.0,22295000.0,21173000.0,18582000.0,19110000.0,21431000.0,19419000.0,22296000.0,16095000.0,17130000.0,16450000.0,18492000.0,18762000.0
2387,84562000.0,101700000.0,123300000.0,108620000.0,117390000.0,70368000.0,79929000.0,99986000.0,88450000.0,135590000.0,127990000.0,96559000.0,109910000.0,92277000.0,112150000.0,111600000.0,102170000.0,109090000.0
2388,5298900.0,7090125.0,7671161.0,7338500.0,7299600.0,4903700.0,6279523.0,7444570.0,5586500.0,9381200.0,7179992.0,6142826.0,7531725.0,7232200.0,7164574.0,7035685.0,7357100.0,7441869.0
2389,10530769.0,8893900.0,8765592.0,9743336.0,9398322.0,11063154.0,10116612.0,9446500.0,10211164.0,9230280.0,10018000.0,13850000.0,9301331.0,9252574.0,7692700.0,8450119.0,8880533.0,6343200.0
2390,506630000.0,475000000.0,521540000.0,571900000.0,566940000.0,435770000.0,491360000.0,571720000.0,324280000.0,360590000.0,274950000.0,249730000.0,432570000.0,563040000.0,370610000.0,450810000.0,523200000.0,495080000.0
2391,12823000.0,5605600.0,7126200.0,9212944.0,5173400.0,6554700.0,7293880.0,8590055.0,6510600.0,19014000.0,8873500.0,5675200.0,7847000.0,8089900.0,8142600.0,7272870.0,9300400.0,5859000.0
2392,9667600.0,14985332.0,15464072.0,15048780.0,15250764.0,12730000.0,14960384.0,15680062.0,15324000.0,14255000.0,15238074.0,14157736.0,15149012.0,21165000.0,17027336.0,16729350.0,18145000.0,16882416.0
2393,35092000.0,44593000.0,51214000.0,43686000.0,45685000.0,26858000.0,31823000.0,40586000.0,33725000.0,48560000.0,46891000.0,37652000.0,49368000.0,43497000.0,46759000.0,43475000.0,52602000.0,47142000.0
2394,22636000.0,16717000.0,18959000.0,23137000.0,18525000.0,16840000.0,13813000.0,20103000.0,19906000.0,23438000.0,26262000.0,14610000.0,24566000.0,30394000.0,33118000.0,31149000.0,33676000.0,19568000.0
2395,8581600.0,9963493.0,10200794.0,10169475.0,10019000.0,10461000.0,10522707.0,9612100.0,12175000.0,10247630.0,10218749.0,10070729.0,10112765.0,10235399.0,10203997.0,10023566.0,10443248.0,10226259.0
2396,4227100.0,4237000.0,4836000.0,3974500.0,4619100.0,5034000.0,5332900.0,6082100.0,4944400.0,4991700.0,3783400.0,5239800.0,5753000.0,4851900.0,5097000.0,5040500.0,6157800.0,8284900.0
2397,26958000.0,33984000.0,43680000.0,29239000.0,37240000.0,25835000.0,32028000.0,34688000.0,29226000.0,37487000.0,33568000.0,29019000.0,31695000.0,33225000.0,35563000.0,33461000.0,31494000.0,35879000.0
2398,11579105.0,11176051.0,11912996.0,11969527.0,11533807.0,12019136.0,11854830.0,7136100.0,11410488.0,12641685.0,21399000.0,9473800.0,10166000.0,11410488.0,11386867.0,11478431.0,11342057.0,11716268.0
2399,13249000.0,12465000.0,14182000.0,13098000.0,15743000.0,11041000.0,11017000.0,14174000.0,14186000.0,16781000.0,14555000.0,12895000.0,15627000.0,12357560.0,10129000.0,11585000.0,14324000.0,11131000.0
2400,65178000.0,90456000.0,86193000.0,80065000.0,83976000.0,62203000.0,71765000.0,83905000.0,65714000.0,91572000.0,106630000.0,74443000.0,94474000.0,61814000.0,71710000.0,76596000.0,65177000.0,66706000.0
2401,39464790.0,30020000.0,47370550.0,38222760.0,42722720.0,37084000.0,40976180.0,51842000.0,42270510.0,55381000.0,45277880.0,40707050.0,53996000.0,40875580.0,42653830.0,41170440.0,38757000.0,42863960.0
2402,28373000.0,36868000.0,15146000.0,28019000.0,37126000.0,35481240.0,42588000.0,44638000.0,39658000.0,37015000.0,41769000.0,35760000.0,35055000.0,32415000.0,33916000.0,45557000.0,38434000.0,34974000.0
2403,413480000.0,546110000.0,560800000.0,506870000.0,521040000.0,641160000.0,715690000.0,632750000.0,750130000.0,843410000.0,878210000.0,704420000.0,657850000.0,473730000.0,564450000.0,545290000.0,381720000.0,379150000.0
2404,30983000.0,34541000.0,56436000.0,33220000.0,30821000.0,41844000.0,49908000.0,55050000.0,47655000.0,39409000.0,24339000.0,28769000.0,36175000.0,45405000.0,56627000.0,44692000.0,55963000.0,52590000.0
2405,46165000.0,37584000.0,42733000.0,41645000.0,42257000.0,22758000.0,41258000.0,44024000.0,33178000.0,52002000.0,41395000.0,45387000.0,45595000.0,30094000.0,40083000.0,39292000.0,52313000.0,50947000.0
2406,31430000.0,30856000.0,28143000.0,30982000.0,31261000.0,27237000.0,33066000.0,35815000.0,30560000.0,30704000.0,25133000.0,23352000.0,28535000.0,36341000.0,34871000.0,29976000.0,37458000.0,34412000.0
2407,12417360.0,12746220.0,13257780.0,11175000.0,12965460.0,12563520.0,12673140.0,13330860.0,12709680.0,13148160.0,13038540.0,12746220.0,13111620.0,12892380.0,13403940.0,13294320.0,13148160.0,14829000.0
2408,16046000.0,21384000.0,16945416.0,18151000.0,16308000.0,14916000.0,13470000.0,15395000.0,14095000.0,16972000.0,18007000.0,14269000.0,17342000.0,13874000.0,9337800.0,14369000.0,12853000.0,14947000.0
2409,43280760.0,44638540.0,45272850.0,46133000.0,44503560.0,36669000.0,43095740.0,45085360.0,41167000.0,45096550.0,44314400.0,42803390.0,44429000.0,49316000.0,46180490.0,46013290.0,48580000.0,46425090.0
2410,29705000.0,40660000.0,46128000.0,35016000.0,37149000.0,26462000.0,32697000.0,44045000.0,30933000.0,40077000.0,41099000.0,36533000.0,47699000.0,34135000.0,44613000.0,42390000.0,41463000.0,39542000.0
2411,13213000.0,20617000.0,24926000.0,15728000.0,20603870.0,13626000.0,15691000.0,21070000.0,17188000.0,19090000.0,16381000.0,18998000.0,19208000.0,17839000.0,20282000.0,25104000.0,22128000.0,20690000.0
2412,23600000.0,24046000.0,25320000.0,24068000.0,23400000.0,24347000.0,24752000.0,25426000.0,28080000.0,23348000.0,19777000.0,22417000.0,23852000.0,27343000.0,27903000.0,25613000.0,27667000.0,28341000.0
2413,11912000.0,27093000.0,22833000.0,13783000.0,21214000.0,16184000.0,21357000.0,18021000.0,16180000.0,17135284.0,18970000.0,21235000.0,15856000.0,15129837.0,20348000.0,17650000.0,9406900.0,15801000.0
2414,24626000.0,31333000.0,25896000.0,21894000.0,24586000.0,33048000.0,59337000.0,20598000.0,45299000.0,24597000.0,27636000.0,25094000.0,32095000.0,24541000.0,26389000.0,24066000.0,21027000.0,24866000.0
2415,13091000.0,7702100.0,11452000.0,10582000.0,11200000.0,8323800.0,9023300.0,16107000.0,9562600.0,20139000.0,19984000.0,11635000.0,20900000.0,2983400.0,3573400.0,5807698.0,4737000.0,3215200.0
2416,34051650.0,38372080.0,38618640.0,35951570.0,48679000.0,32229000.0,36889000.0,40543000.0,34630000.0,37942620.0,37817000.0,35936000.0,38677000.0,31805000.0,34324260.0,20928000.0,34171850.0,34173850.0
2417,30641000.0,44962000.0,39393000.0,32492000.0,37967000.0,16085000.0,23731000.0,34528000.0,24867000.0,20423000.0,18184000.0,19374000.0,22839000.0,28040000.0,43314000.0,25430000.0,27821000.0,29812000.0
2418,65387000.0,82235000.0,83382000.0,83500000.0,81032000.0,82439000.0,67224000.0,98272000.0,74739000.0,109230000.0,93039000.0,64943000.0,98471000.0,92040000.0,73450000.0,85562000.0,90951000.0,102560000.0
2419,7817100.0,7701900.0,11072000.0,9215935.0,11317000.0,9718400.0,11578000.0,7808000.0,9195700.0,10730122.0,7720700.0,9315200.0,15456000.0,8455800.0,9342700.0,9197900.0,9735000.0,9595500.0
2420,7459844.0,7485525.0,7519447.0,7454902.0,7496631.0,7449957.0,7468709.0,7367300.0,7483149.0,7536100.0,7791400.0,7267300.0,7533588.0,7477596.0,7483866.0,7493631.0,7487136.0,7486419.0
2421,4145823.0,4151911.0,4155716.0,4152672.0,4155716.0,4146584.0,4153433.0,4161043.0,4155716.0,4157238.0,4150389.0,4113100.0,4151911.0,4189200.0,4160282.0,4159521.0,4161804.0,4157238.0
2422,7250459.0,7250459.0,7229295.0,7250459.0,7229295.0,7282205.0,7271623.0,7218713.0,7282205.0,6991200.0,7234586.0,7266332.0,7197549.0,7266332.0,7282205.0,7250459.0,7520300.0,7261041.0
2423,8415900.0,7468100.0,6153200.0,12588000.0,3963700.0,7990400.0,7083300.0,7408500.0,8087400.0,12341000.0,7817400.0,6275500.0,5794500.0,8141300.0,6220700.0,6005100.0,14317000.0,5709100.0
2424,17847000.0,11439000.0,10627000.0,27026000.0,14554000.0,15137000.0,10228000.0,13076000.0,26162000.0,27467000.0,16432000.0,11550000.0,11460000.0,29462000.0,13827000.0,12815000.0,55733000.0,16664000.0
2425,7862652.0,8977200.0,9081800.0,8378700.0,7909000.0,6727700.0,7051800.0,6529300.0,8128100.0,9387500.0,8823900.0,7392700.0,9656200.0,8196400.0,7719000.0,6813800.0,8129900.0,5848300.0
2426,96328000.0,118030000.0,105800000.0,91316000.0,87529000.0,96475000.0,120770000.0,127150000.0,109520000.0,96306000.0,81218000.0,76254000.0,86616000.0,107270000.0,111950000.0,108230000.0,116860000.0,101810000.0
2427,19743000.0,20357000.0,34317000.0,21383000.0,25492000.0,24892000.0,26874000.0,36784000.0,26363000.0,39686000.0,42332000.0,47919000.0,36521000.0,13994000.0,16473000.0,15408000.0,17524000.0,18747000.0
2428,2918400.0,2872000.0,4028891.0,3688000.0,3677500.0,3446370.0,3552841.0,4068052.0,3691400.0,4701200.0,4231500.0,3459800.0,4438300.0,3518259.0,3748300.0,3766567.0,3707226.0,3781136.0
2429,10305000.0,10670000.0,10493000.0,16386000.0,9260800.0,11022000.0,4951600.0,8156100.0,9027400.0,15313000.0,12210000.0,10628000.0,13429000.0,13741000.0,7458100.0,6775600.0,15293000.0,6874600.0
2430,54903000.0,61594000.0,61668000.0,54594000.0,67477000.0,49153000.0,52176000.0,67561000.0,53256000.0,71876000.0,71212000.0,59452000.0,68949000.0,56484000.0,58787000.0,58554000.0,59954000.0,62501000.0
2431,14713000.0,13186000.0,17141000.0,14947000.0,15153000.0,16239000.0,19113000.0,22004000.0,19480000.0,17863000.0,15938000.0,15865830.0,13198000.0,14940000.0,16356000.0,19299000.0,17701000.0,22878000.0
2432,18414000.0,19882000.0,24997000.0,19119000.0,19864490.0,16553000.0,17049000.0,19961000.0,17644630.0,19735900.0,17763000.0,17592940.0,20860000.0,12666000.0,17170000.0,16548190.0,16387000.0,14272000.0
2433,28858000.0,39615000.0,45083000.0,39755000.0,36504000.0,24557000.0,32732000.0,42722000.0,30493000.0,34755000.0,37615000.0,33657000.0,41012000.0,34943000.0,36444000.0,38223000.0,38148000.0,39315000.0
2434,17770000.0,14267000.0,9659000.0,16819000.0,8579500.0,16090000.0,22993000.0,22922000.0,15654000.0,21652000.0,13069000.0,17665000.0,11649000.0,17399000.0,18874000.0,11644000.0,13699000.0,10754000.0
2435,44157000.0,59102000.0,69724000.0,56636000.0,56400000.0,38753000.0,52101000.0,61751000.0,56321000.0,65837000.0,62591000.0,52113000.0,61869000.0,57756000.0,59469000.0,61095000.0,66987000.0,59954000.0
2436,8548200.0,9609400.0,10201000.0,9650300.0,6784100.0,5644700.0,5672000.0,7170400.0,10905000.0,7440800.0,10615000.0,6264200.0,6468100.0,7041500.0,7456200.0,6763400.0,9108700.0,5906700.0
2437,20996000.0,33230000.0,34428000.0,30043000.0,34259000.0,19579000.0,28188000.0,28114000.0,25630000.0,26764000.0,32246000.0,28444000.0,28997000.0,23433000.0,23965000.0,26252000.0,30001000.0,24696000.0
2438,7669400.0,8514601.0,8709544.0,9765100.0,8544679.0,6352000.0,9319100.0,8454957.0,8005200.0,9262800.0,8466251.0,8037822.0,8587826.0,8346800.0,6950100.0,7947408.0,8480000.0,8098703.0
2439,13629000.0,15238000.0,18425000.0,14767000.0,18959000.0,18078000.0,15641000.0,24494000.0,18299000.0,12571000.0,12412000.0,9587000.0,11067000.0,20803000.0,24909000.0,23975000.0,24555000.0,24345000.0
2440,7895132.0,11087000.0,9409959.0,8693092.0,9406619.0,7248400.0,8435735.0,9252094.0,8564687.0,9374913.0,8951543.0,6819300.0,9428300.0,8661416.0,8957129.0,8898786.0,9000727.0,9017314.0
2441,33027000.0,40669000.0,45685000.0,39406000.0,46178000.0,35091000.0,38901000.0,50490000.0,37846000.0,63391000.0,52461000.0,44925000.0,57761000.0,48384000.0,58564000.0,60170000.0,54553000.0,59164000.0
2442,25830000.0,36039000.0,43131000.0,32594000.0,35591000.0,29766000.0,40682000.0,44686000.0,35497000.0,37736000.0,33146000.0,31527000.0,33752000.0,27517000.0,31509000.0,27964000.0,27226000.0,29676000.0
2443,7201000.0,11210510.0,11440300.0,15288000.0,12094000.0,10660000.0,11316050.0,11256020.0,11191300.0,10014000.0,10892820.0,10833520.0,10972070.0,11141880.0,11184400.0,11076260.0,10210000.0,11191880.0
2444,23183000.0,20315000.0,18885000.0,30930000.0,19202000.0,21601000.0,22292000.0,29792000.0,21216000.0,19932000.0,29312000.0,16070000.0,17128000.0,24412000.0,12809000.0,16665000.0,18881000.0,13302000.0
2445,15687000.0,13618000.0,25772000.0,19356000.0,20852000.0,11879000.0,12137000.0,14756000.0,14592000.0,16073000.0,19846000.0,12364000.0,13600000.0,13706000.0,15628000.0,14167000.0,16241000.0,11564000.0
2446,22066000.0,17654000.0,32922000.0,21724000.0,27425000.0,22621000.0,23061000.0,26347000.0,22998000.0,17013000.0,13155000.0,19062000.0,18850000.0,19835000.0,15856000.0,16201000.0,11595000.0,16162000.0
2447,16763000.0,16940000.0,17741000.0,17812000.0,19174000.0,13055000.0,12167000.0,15723000.0,14705000.0,15651620.0,13096000.0,13476000.0,15081000.0,10409000.0,12758000.0,11285000.0,17309000.0,12442000.0
2448,7844900.0,9786900.0,9459400.0,8462600.0,9668200.0,9741100.0,13725000.0,14978000.0,12795000.0,11403000.0,10599561.0,8634600.0,10265000.0,11284000.0,11690000.0,11679000.0,11996007.0,12507000.0
2449,6171232.0,6184570.0,6100774.0,6206012.0,6163972.0,6148398.0,6135338.0,6182478.0,6111876.0,6706600.0,6343400.0,6208032.0,6127000.0,6092392.0,5980376.0,6069276.0,6050210.0,5512400.0
2450,12336000.0,13390000.0,14437000.0,14833500.0,14485000.0,12429000.0,14761000.0,15522000.0,14382000.0,19524000.0,18401000.0,15847000.0,15856000.0,13984000.0,20469000.0,14110000.0,15720000.0,16019000.0
2451,75925000.0,82086000.0,94015000.0,77418000.0,89193000.0,63123000.0,71909000.0,90730000.0,72351000.0,88311000.0,90032000.0,69938000.0,85801000.0,69833000.0,80648000.0,79542000.0,78412000.0,83327000.0
2452,88817000.0,101680000.0,127680000.0,101960000.0,114550000.0,100970000.0,119230000.0,141020000.0,119430000.0,145990000.0,135180000.0,123100000.0,136670000.0,100780000.0,121140000.0,115720000.0,122270000.0,119370000.0
2453,105290000.0,110610000.0,113810000.0,134100000.0,86915000.0,126620000.0,133210000.0,142580000.0,143000000.0,113630000.0,110260000.0,89378000.0,87449000.0,123570000.0,77987000.0,76505000.0,69674000.0,87028000.0
2454,14076000.0,15823000.0,13589000.0,14889000.0,16254000.0,14054000.0,13326000.0,13204000.0,13260000.0,27084000.0,33814000.0,14763000.0,16482000.0,16603000.0,15640000.0,11391000.0,15388000.0,12110000.0
2455,14700000.0,17959000.0,18324000.0,20083000.0,19268000.0,12222000.0,15211230.0,15029000.0,16257000.0,14905000.0,10886000.0,14987000.0,14739000.0,17174000.0,17757000.0,14313000.0,18840000.0,17451000.0
2456,16138000.0,16859000.0,18029000.0,16869000.0,17183000.0,16264000.0,15676000.0,19840000.0,13699000.0,15913000.0,17022000.0,14610000.0,19614000.0,16618000.0,17408000.0,18401000.0,19030000.0,22013000.0
2457,7970500.0,10303000.0,9705200.0,7313000.0,8163000.0,7290300.0,9119700.0,8404700.0,6245500.0,9396800.0,8324900.0,7946600.0,8672000.0,8028300.0,7526100.0,7866300.0,8498300.0,7290700.0
2458,16442000.0,18717060.0,19398540.0,20568000.0,19163130.0,13098000.0,18692970.0,19673710.0,20073000.0,19477780.0,18605260.0,17551400.0,19056120.0,19079000.0,19681580.0,19090560.0,20676000.0,19492370.0
2459,6216800.0,8296567.0,6833800.0,8303337.0,8488258.0,8322310.0,8508052.0,9076773.0,8668558.0,9585100.0,8792881.0,8363071.0,8851207.0,9031286.0,9747800.0,9174193.0,10071000.0,10314000.0
2460,27313000.0,29148000.0,33336000.0,27786000.0,29233000.0,25846000.0,31687000.0,38184000.0,25735000.0,31129000.0,32164000.0,30946000.0,30938000.0,29803000.0,33430000.0,26449000.0,30092000.0,30993000.0
2461,19119000.0,14359000.0,18446000.0,9864900.0,19811000.0,20229009.0,27496000.0,24799000.0,22015655.0,15449583.0,7594500.0,16195463.0,9472100.0,22184302.0,17500000.0,19923000.0,33534000.0,31048000.0
2462,15911000.0,14775000.0,17051000.0,13810000.0,13016000.0,13793000.0,15739000.0,22549000.0,14428000.0,14827000.0,11754000.0,18817000.0,15660000.0,13875000.0,14066000.0,14276000.0,15118910.0,15697000.0
2463,13122000.0,14144000.0,18262000.0,15256000.0,18658000.0,12874000.0,15968000.0,20456000.0,18386000.0,19104000.0,16033000.0,13172000.0,18755000.0,16197000.0,16393000.0,13688000.0,15037000.0,14604000.0
2464,18994000.0,23868000.0,28463000.0,24231000.0,25037000.0,17709000.0,22911000.0,28355000.0,26013000.0,26067000.0,25632000.0,20465000.0,24397000.0,22809000.0,26508000.0,24949000.0,26612000.0,25988000.0
2465,62249000.0,68752000.0,81577000.0,64308000.0,71646000.0,67683000.0,81602000.0,90291000.0,81343000.0,93733000.0,77309000.0,70388000.0,80371000.0,75745000.0,81169000.0,73920000.0,81015000.0,82868000.0
2466,19768000.0,21255000.0,21369000.0,19739000.0,22753000.0,20011000.0,23568000.0,25184000.0,25287000.0,23732000.0,17755000.0,17031000.0,20996000.0,20955000.0,23232000.0,20307000.0,22221000.0,22928000.0
2467,16877110.0,18055840.0,16787000.0,17561670.0,18521550.0,14101000.0,17695230.0,22211000.0,17873530.0,19243000.0,19105060.0,18528000.0,22768000.0,15977000.0,19954000.0,19150000.0,18686530.0,21501000.0
2468,24723000.0,30215000.0,28037000.0,26559000.0,28326000.0,24465000.0,27603000.0,32755000.0,24777000.0,39180000.0,40555000.0,34512000.0,40556000.0,30833000.0,34914000.0,31702000.0,27499000.0,33115000.0
2469,15704000.0,16854000.0,24529000.0,16444000.0,20275520.0,16714000.0,20203000.0,26306000.0,18790000.0,19669000.0,17370000.0,17254680.0,18531000.0,14436000.0,22827000.0,19135000.0,16041000.0,21698000.0
2470,35456000.0,43497000.0,51252000.0,40607000.0,48872000.0,31756000.0,33721000.0,45535000.0,32558000.0,38698000.0,44358000.0,36322000.0,45769000.0,38199000.0,46039000.0,42607000.0,48473000.0,46142000.0
2471,23113000.0,22082000.0,31130000.0,24697000.0,24917000.0,21151000.0,23643000.0,29902490.0,24498000.0,35988000.0,27837000.0,22394000.0,27121000.0,26611990.0,28592000.0,31478000.0,33767000.0,28140000.0
2472,47370000.0,61401000.0,72547000.0,64362000.0,68438000.0,10944000.0,10476000.0,15319000.0,14280000.0,58302000.0,53484000.0,49140000.0,58166000.0,93025000.0,112770000.0,139020000.0,125390000.0,117560000.0
2473,79063000.0,97473000.0,102790000.0,95962000.0,124790000.0,72396000.0,97723000.0,116230000.0,95481000.0,111420000.0,105400000.0,88071000.0,104980000.0,82316000.0,110010000.0,107370000.0,96488000.0,100850000.0
2474,13188480.0,10147624.0,7609700.0,11706641.0,7815500.0,12671357.0,10750263.0,11313000.0,5756200.0,11468776.0,10583341.0,11387195.0,8105700.0,12067638.0,7522000.0,7522100.0,25124000.0,7171800.0
2475,26700000.0,30960000.0,36460000.0,31189000.0,35135000.0,22029000.0,28731000.0,35500000.0,31073000.0,35292000.0,32635000.0,25482000.0,31700000.0,27920000.0,31993000.0,31451000.0,28370000.0,29553000.0
2476,30665000.0,27910000.0,26358000.0,29442000.0,27940000.0,27884000.0,30672000.0,35227000.0,30441000.0,23154000.0,25003000.0,22947000.0,18386000.0,25640000.0,30789000.0,26583000.0,25447000.0,26255000.0
